,Open,High,Low,Close,Adj Close,Volume,AD,AMATe_LR_8_21_2,AMATe_SR_8_21_2,OBV,AOBV_LR_2,AOBV_SR_2,Adj Close_B_BBL_5_2.0,BOP,CDL_DOJI_10_0.1,CDL_INSIDE,Adj Close_XA_BBL_5_2.0,Adj Close_XA_None,LDECAY_5,DEC_1,HA_open,HA_high,HA_low,HA_close,HL2,HLC3,HWM,HWU,HWL,HWMA_0.2_0.1_0.1,INC_1,MCGD_10,NVI_1,OHLC4,PSARaf_0.02_0.2,PSARr_0.02_0.2,PVI_1,PVOL,PVR,SQZ_ON,SQZ_OFF,SQZ_NO,SQZPRO_ON_WIDE,SQZPRO_ON_NORMAL,SQZPRO_ON_NARROW,SQZPRO_OFF,SQZPRO_NO,SSF_10_2,STC_10_12_26_0.5,STCstoch_10_12_26_0.5,SUPERTd_7_3.0,THERMOl_20_2_0.5,THERMOs_20_2_0.5,TOS_STDEVALL_LR,TOS_STDEVALL_L_1,TOS_STDEVALL_U_1,TOS_STDEVALL_L_2,TOS_STDEVALL_U_2,TOS_STDEVALL_L_3,TOS_STDEVALL_U_3,TTM_TRND_6,WCP
2022-12-07 20:00:00+00:00,1233.043212890625,1234.109130859375,1231.3800048828125,1233.0203857421875,1233.0203857421875,0,-996541557.3659904,1,0,-546593280.0,0,1,0,-0.008364270698215324,100.0,0,0,0,1233.0203857421875,1,1232.0399232893196,1234.109130859375,1231.3800048828125,1232.88818359375,1232.7445678710938,1232.8365071614583,1227.8071037049958,1240.5886633971343,1215.0255440128574,1227.8071037049958,0,1237.4550667312465,1000.8960170988769,1232.88818359375,0.06,0,995.8823803164929,0.0,3.0,0,1,0,0,0,0,1,0,1232.529821103502,0.0,0.0,-1,1,0,1265.309711191146,1225.4550848262838,1305.1643375560084,1185.6004584614216,1345.0189639208706,1145.7458320965595,1384.8735902857327,1,1232.8824768066406
2022-12-07 21:00:00+00:00,1233.0205078125,1233.12548828125,1230.7763671875,1232.341552734375,1232.341552734375,1922048,-995902339.5734317,0,1,-548515328.0,0,1,0,-0.28902515069632095,0.0,0,0,0,1232.8203857421875,1,1232.4640534415348,1233.12548828125,1230.7763671875,1232.3159790039062,1231.950927734375,1232.0811360677083,1227.087142956064,1239.2986928090372,1214.875593103091,1227.087142956064,0,1236.9351750936407,1000.8960170988769,1232.3159790039062,0.06,0,995.8273258327503,2368619616.75,3.0,0,1,0,0,0,0,1,0,1232.6183520945153,0.0,0.0,-1,1,0,1265.1775075656565,1225.3228812007942,1305.0321339305187,1185.468254835932,1344.886760295381,1145.61362847107,1384.741386660243,1,1232.146240234375
2022-12-07 22:00:00+00:00,1232.423828125,1232.5855712890625,1227.5526123046875,1230.8831787109375,1230.8831787109375,93002240,-965815900.6425562,0,1,-641517568.0,0,1,0,-0.30611205432937183,0.0,0,0,0,1232.141552734375,1,1232.3900162227205,1232.5855712890625,1227.5526123046875,1230.8612976074219,1230.069091796875,1230.3404541015625,1226.202813626663,1237.9044197467824,1214.5012075065438,1226.202813626663,0,1236.3179848210411,1000.8960170988769,1230.8612976074219,0.06,0,995.7089841262484,114474892798.4375,3.0,0,1,0,0,0,0,1,0,1232.2154227607423,0.0,0.0,-1,1,1,1265.045303940167,1225.1906775753048,1304.8999303050293,1185.3360512104427,1344.7545566698914,1145.4814248455805,1384.6091830347536,-1,1230.4761352539062
2022-12-07 23:00:00+00:00,1230.957763671875,1233.929443359375,1230.78515625,1232.6353759765625,1232.6353759765625,0,-965815900.6425562,0,1,-641517568.0,0,1,0,0.5335429769392034,0.0,0,0,0,1232.6353759765625,0,1231.6256569150712,1233.929443359375,1230.78515625,1232.0769348144531,1232.3572998046875,1232.4499918619792,1225.8921462503322,1237.1169272915467,1214.6673652091176,1225.8921462503322,1,1235.9453033255722,1001.0383699472975,1232.0769348144531,0.06,0,995.7089841262484,0.0,2.0,0,1,0,0,0,0,1,0,1232.1560517900555,0.0,0.0,-1,1,1,1264.9131003146776,1225.0584739498154,1304.76772667954,1185.203847584953,1344.6223530444022,1145.349221220091,1384.4769794092642,1,1232.496337890625
2022-12-08 00:00:00+00:00,1232.4517822265625,1235.114990234375,1230.535400390625,1230.535400390625,1230.535400390625,0,-965815900.6425562,0,1,-641517568.0,0,1,0,-0.41846145644525,0.0,0,0,0,1232.4353759765625,1,1231.851295864762,1235.114990234375,1230.535400390625,1232.1593933105469,1232.8251953125,1232.0619303385417,1225.2450317352727,1235.9961581977927,1214.4939052727527,1225.2450317352727,0,1235.3947365112474,1001.0383699472975,1232.1593933105469,0.06,0,995.7089841262484,0.0,3.0,0,1,0,0,0,0,1,0,1231.7212955208643,0.0,0.0,-1,1,0,1264.780896689188,1224.9262703243257,1304.6355230540503,1185.0716439594635,1344.4901494189126,1145.2170175946014,1384.3447757837746,-1,1231.6802978515625
2022-12-08 01:00:00+00:00,1230.3070068359375,1230.349853515625,1226.3585205078125,1227.1300048828125,1227.1300048828125,11770880,-973036396.1057485,0,1,-653288448.0,0,1,0,-0.7959751659173625,0.0,0,0,0,1230.335400390625,1,1232.0053445876545,1232.0053445876545,1226.3585205078125,1228.5363464355469,1228.3541870117188,1227.9461263020833,1224.0189310597723,1234.4388716980802,1213.5989904214644,1224.0189310597723,0,1234.5457721853288,1001.0383699472975,1228.5363464355469,0.06,0,995.4322431640029,14444400031.875,3.0,0,1,0,0,0,0,1,0,1230.3800151255218,0.0,0.0,-1,1,1,1264.6486930636986,1224.7940666988363,1304.5033194285609,1184.9394403339743,1344.357945793423,1145.084813969112,1384.2125721582852,-1,1227.7420959472656
2022-12-08 02:00:00+00:00,1227.491943359375,1235.57470703125,1227.47265625,1234.201416015625,1234.201416015625,98372096,-908012280.5794423,0,1,-554916352.0,1,0,0,0.8281202916892666,0.0,0,0,0,1234.201416015625,0,1230.2708455116008,1235.57470703125,1227.47265625,1231.1851806640625,1231.523681640625,1232.416259765625,1224.6031571281233,1234.6289462076036,1214.577368048643,1224.6031571281233,1,1234.511298120563,1001.0383699472975,1231.1851806640625,0.06,0,996.008499233423,121410980179.625,1.0,1,0,0,1,1,1,0,0,1230.7959848751586,0.0,0.0,-1,1,1,1264.5164894382092,1224.661863073347,1304.3711158030715,1184.8072367084847,1344.2257421679337,1144.9526103436226,1384.0803685327958,1,1232.862548828125
2022-12-08 03:00:00+00:00,1234.15625,1235.6485595703125,1233.2183837890625,1233.2183837890625,1233.2183837890625,0,-908012280.5794423,1,0,-554916352.0,1,0,0,-0.3859252561784207,0.0,0,0,0,1234.001416015625,1,1230.7280130878316,1235.6485595703125,1230.7280130878316,1234.0603942871094,1234.4334716796875,1234.0284423828125,1225.0114543434875,1234.573498059809,1215.449410627166,1225.0114543434875,0,1234.3814636341642,1000.9587206928236,1234.0603942871094,0.06,0,996.008499233423,0.0,4.0,1,0,0,1,1,0,0,0,1231.580387379209,0.0,0.0,-1,1,1,1264.3842858127196,1224.5296594478573,1304.2389121775818,1184.675033082995,1344.093538542444,1144.820406718133,1383.9481649073061,1,1233.825927734375
2022-12-08 04:00:00+00:00,1233.260986328125,1233.64404296875,1229.364013671875,1230.3310546875,1230.3310546875,5286912,-910910115.1244197,0,1,-560203264.0,1,0,0,-0.6845587815869032,0.0,0,0,0,1233.0183837890625,1,1232.3942036874705,1233.64404296875,1229.364013671875,1231.6500244140625,1231.5040283203125,1231.113037109375,1224.8454837880993,1234.4111551914411,1215.2798123847574,1224.8454837880993,0,1233.9710625543307,1000.9587206928236,1231.6500244140625,0.06,0,995.7743696470077,6504652017.0,3.0,1,0,0,1,1,0,0,0,1231.5866410721637,0.0,0.0,-1,1,1,1264.2520821872301,1224.3974558223679,1304.1067085520924,1184.5428294575058,1343.9613349169545,1144.6882030926436,1383.8159612818167,-1,1230.9175415039062
2022-12-08 05:00:00+00:00,1229.740966796875,1230.013671875,1228.14013671875,1229.39990234375,1229.39990234375,0,-910910115.1244197,0,1,-560203264.0,1,0,0,-0.18204326296585874,100.0,0,0,0,1230.1310546875,1,1232.0221140507665,1232.0221140507665,1228.14013671875,1229.3236694335938,1229.076904296875,1229.1845703125,1224.6054804633404,1234.0440837259798,1215.166877200701,1224.6054804633404,0,1233.5071099179697,1000.8830376203528,1229.3236694335938,0.06,0,995.7743696470077,0.0,4.0,1,0,0,1,1,0,0,0,1231.0355419667235,0.0,0.0,-1,1,1,1264.1198785617405,1224.2652521968782,1303.9745049266028,1184.4106258320162,1343.8291312914648,1144.555999467154,1383.683757656327,-1,1229.2384033203125
2022-12-08 06:00:00+00:00,1229.4583740234375,1229.945556640625,1227.5029296875,1229.3853759765625,1229.3853759765625,0,-910910115.1244197,0,1,-560203264.0,1,0,0,-0.029885057471264367,100.0,0,0,0,1229.3853759765625,1,1230.6728917421801,1230.6728917421801,1227.5029296875,1229.0730590820312,1228.7242431640625,1228.9446207682292,1224.5030249536765,1233.6237517451,1215.382298162253,1224.5030249536765,0,1233.0893811240119,1000.8830376203528,1229.0730590820312,0.06,0,995.7743696470077,0.0,3.0,1,0,0,1,1,0,0,0,1230.3910941335323,0.0,0.0,-1,1,0,1263.987674936251,1224.1330485713888,1303.8423013011134,1184.2784222065266,1343.6969276659756,1144.4237958416645,1383.5515540308377,-1,1229.0548095703125
2022-12-08 07:00:00+00:00,1229.369140625,1234.75732421875,1229.369140625,1233.89794921875,1233.89794921875,0,-910910115.1244197,1,0,-560203264.0,1,0,0,0.8405074762120526,0.0,0,0,0,1233.89794921875,0,1229.8729754121057,1234.75732421875,1229.369140625,1231.848388671875,1232.063232421875,1232.6748046875,1225.5220407506608,1234.306546405514,1216.7375350958077,1225.5220407506608,1,1233.1700262012225,1000.8830376203528,1231.848388671875,0.06,0,995.7743696470077,0.0,1.0,1,0,0,1,1,0,0,0,1231.0139884321507,0.0,0.0,-1,1,1,1263.8554713107617,1224.0008449458994,1303.710097675624,1184.1462185810374,1343.564724040486,1144.291592216175,1383.4193504053483,1,1232.9805908203125
2022-12-08 08:00:00+00:00,1233.7259521484375,1234.4490966796875,1232.9119873046875,1234.4490966796875,1234.4490966796875,0,-910910115.1244197,1,0,-560203264.0,1,0,0,0.4704574332909784,0.0,1,0,0,1234.4490966796875,0,1230.8606820419905,1234.4490966796875,1230.8606820419905,1233.884033203125,1233.6805419921875,1233.9367268880208,1226.6539207224057,1235.129445531596,1218.1783959132154,1226.6539207224057,1,1233.297403950514,1000.8830376203528,1233.884033203125,0.06,0,995.7743696470077,0.0,1.0,1,0,0,1,1,1,0,0,1232.1398994716892,0.0,0.0,-1,1,1,1263.723267685272,1223.8686413204098,1303.5778940501343,1184.0140149555477,1343.4325204149964,1144.1593885906855,1383.2871467798586,1,1234.0648193359375
2022-12-08 09:00:00+00:00,1234.468017578125,1234.4954833984375,1231.1783447265625,1231.1783447265625,1231.1783447265625,10350592,-921260707.1244197,1,0,-570553856.0,0,1,0,-0.9917200264959152,0.0,0,0,0,1234.2490966796875,1,1232.3723576225577,1234.4954833984375,1231.1783447265625,1232.8300476074219,1232.8369140625,1232.2840576171875,1227.0360788033727,1235.5016947277259,1218.5704628790195,1227.0360788033727,0,1233.084035358337,1000.8830376203528,1232.8300476074219,0.02,1,995.509413241602,12743424725.5,3.0,1,0,0,1,1,0,0,0,1232.35945925442,0.0,0.0,-1,1,0,1263.5910640597826,1223.7364376949204,1303.445690424645,1183.881811330058,1343.3003167895072,1144.027184965196,1383.1549431543692,-1,1232.0076293945312
2022-12-08 10:00:00+00:00,1231.1517333984375,1234.2833251953125,1231.1068115234375,1233.77880859375,1233.77880859375,0,-921260707.1244197,1,0,-570553856.0,0,1,0,0.8270309737914072,0.0,0,0,0,1233.77880859375,0,1232.6012026149897,1234.2833251953125,1231.1068115234375,1232.5801696777344,1232.695068359375,1233.0563151041667,1228.0476817828273,1236.4486617555028,1219.6467018101519,1228.0476817828273,1,1233.1533563160017,1001.0942550997964,1232.5801696777344,0.02,0,995.509413241602,0.0,2.0,1,0,0,1,1,0,0,0,1232.8091230478683,0.0,0.0,-1,1,0,1263.4588604342932,1223.604234069431,1303.3134867991555,1183.749607704569,1343.1681131640175,1143.8949813397066,1383.0227395288798,1,1233.2369384765625
2022-12-08 11:00:00+00:00,1233.646240234375,1239.0576171875,1231.698974609375,1239.0576171875,1239.0576171875,171835392,-749425315.1244197,1,0,-398718464.0,1,0,0,0.7353770611459474,0.0,0,0,0,1239.0576171875,0,1232.590686146362,1239.0576171875,1231.698974609375,1235.8651123046875,1235.3782958984375,1236.604736328125,1230.2006774851598,1238.2774747928186,1222.123880177501,1230.2006774851598,1,1233.7326087769336,1001.0942550997964,1235.8651123046875,0.04,0,995.9372702089111,212913951360.0,1.0,1,0,0,1,1,0,0,0,1234.5761293357561,0.0,0.0,-1,1,1,1263.3266568088036,1223.4720304439413,1303.1812831736659,1183.6174040790793,1343.035909538528,1143.762777714217,1382.8905359033902,1,1237.2179565429688
2022-12-08 12:00:00+00:00,1239.0499267578125,1242.4615478515625,1239.0499267578125,1239.7591552734375,1239.7591552734375,16384,-749434887.1135423,1,0,-398702080.0,1,0,0,0.20788607413768426,0.0,0,0,0,1239.7591552734375,0,1234.2278992255247,1242.4615478515625,1234.2278992255247,1240.0801391601562,1240.7557373046875,1240.4235432942708,1232.3414327670964,1240.2151720773857,1224.4676934568072,1232.3414327670964,1,1234.323630426932,1001.1508737813014,1240.0801391601562,0.06,0,995.9372702089111,20312214.0,2.0,0,1,0,1,0,0,0,0,1236.615109465081,0.0,0.0,-1,1,1,1263.1944531833142,1223.339826818452,1303.0490795481765,1183.4852004535896,1342.9037059130387,1143.6305740887276,1382.7583322779008,1,1240.2574462890625
2022-12-08 13:00:00+00:00,1239.687255859375,1242.589111328125,1237.546875,1242.455810546875,1242.455810546875,0,-749434887.1135423,1,0,-398702080.0,1,0,0,0.5490727739311481,0.0,0,0,0,1242.455810546875,0,1237.1540191928405,1242.589111328125,1237.1540191928405,1240.5697631835938,1240.0679931640625,1240.8639322916667,1234.9008197501005,1242.87833388314,1226.923305617061,1234.9008197501005,1,1235.1157657082376,1001.3683882285202,1240.5697631835938,0.08,0,995.9372702089111,0.0,2.0,0,1,0,1,0,0,0,0,1238.9324562353713,0.0,0.0,1,1,0,1263.0622495578245,1223.2076231929623,1302.9168759226868,1183.3529968281,1342.771502287549,1143.498370463238,1382.6261286524111,1,1241.2619018554688
2022-12-08 14:00:00+00:00,1242.67236328125,1244.6318359375,1241.577392578125,1244.52783203125,1244.52783203125,43049472,-709317087.2535791,1,0,-355652608.0,1,0,0,0.6074654304212294,0.0,0,0,0,1244.52783203125,0,1238.8618911882172,1244.6318359375,1238.8618911882172,1243.3523559570312,1243.1046142578125,1243.5790201822917,1237.6786421577206,1245.6019570755227,1229.7553272399184,1237.6786421577206,1,1236.0288212284318,1001.3683882285202,1243.3523559570312,0.1,0,996.10403843252,53576266058.25,1.0,0,1,0,0,0,0,1,0,1241.3021636112528,0.0,0.0,1,1,1,1262.9300459323351,1223.0754195674729,1302.7846722971974,1183.2207932026108,1342.6392986620594,1143.3661668377486,1382.4939250269217,1,1243.8162231445312
2022-12-08 15:00:00+00:00,1244.9854736328125,1250.9302978515625,1244.9854736328125,1249.7569580078125,1249.7569580078125,145832448,-621051024.8870904,1,0,-209820160.0,1,0,0,0.8026283367556468,0.0,0,0,0,1249.7569580078125,0,1241.1071235726242,1250.9302978515625,1241.1071235726242,1247.66455078125,1247.9578857421875,1248.5575764973958,1241.331785660359,1249.2190422145693,1233.4445291061486,1241.331785660359,1,1237.3423020455173,1001.3683882285202,1247.66455078125,0.12000000000000001,0,996.5242079009704,182255116591.3125,1.0,0,1,0,0,0,0,1,0,1244.4173937246298,0.0,0.0,1,1,1,1262.7978423068457,1222.9432159419835,1302.652468671708,1183.0885895771212,1342.5070950365703,1143.2339632122591,1382.3617214014323,1,1248.857421875
2022-12-08 16:00:00+00:00,1249.74951171875,1251.2628173828125,1249.611328125,1250.8465576171875,1250.8465576171875,0,-621051024.8870904,1,0,-209820160.0,1,0,0,0.6642767388572696,0.0,0,0,0,1250.8465576171875,0,1244.385837176937,1251.2628173828125,1244.385837176937,1250.3675537109375,1250.4370727539062,1250.5735677083333,1244.8256776736102,1252.6153551091084,1237.0360002381121,1244.8256776736102,1,1238.6353479431727,1001.4555731489476,1250.3675537109375,0.14,0,996.5242079009704,0.0,2.0,0,1,0,0,0,0,1,0,1247.3263340179167,0.0,0.0,1,1,1,1262.665638681356,1222.8110123164938,1302.5202650462184,1182.9563859516315,1342.3748914110806,1143.1017595867695,1382.2295177759427,1,1250.6418151855469
2022-12-08 17:00:00+00:00,1250.86865234375,1253.6630859375,1249.9073486328125,1253.4613037109375,1253.4613037109375,81700352,-548129603.680213,1,0,-128119808.0,1,0,0,0.6903175480222317,0.0,0,0,0,1253.4613037109375,0,1247.3766954439373,1253.6630859375,1247.3766954439373,1251.97509765625,1251.7852172851562,1252.3439127604167,1248.495997985385,1256.3515387053244,1240.6404572654455,1248.495997985385,1,1240.0490336079076,1001.4555731489476,1251.97509765625,0.16,0,996.7332460182221,102408229731.5625,1.0,0,1,0,0,0,0,1,0,1250.075951098902,0.0,0.0,1,1,1,1262.5334350558667,1222.6788086910044,1302.388061420729,1182.8241823261424,1342.242687785591,1142.96955596128,1382.0973141504533,1,1252.6232604980469
2022-12-08 18:00:00+00:00,1253.52294921875,1284.3948974609375,1252.6214599609375,1284.3948974609375,1284.3948974609375,657838080,109708476.31978703,1,0,529718272.0,1,0,0,0.9716275817555938,0.0,0,0,0,1284.3948974609375,0,1249.6758965500935,1284.3948974609375,1249.6758965500935,1268.7335510253906,1268.5081787109375,1273.8037516276042,1258.5592691740933,1266.2510613925467,1250.8674769556399,1258.5592691740933,1,1243.9021689679428,1001.4555731489476,1268.7335510253906,0.18,0,999.2010999247144,844923873307.5,1.0,0,1,0,0,0,0,1,0,1259.8960843716472,0.0,0.0,1,0,1,1262.4012314303773,1222.546605065515,1302.2558577952395,1182.6919787006527,1342.1104841601018,1142.8373523357907,1381.9651105249638,1,1276.4515380859375
2022-12-08 19:00:00+00:00,1284.4718017578125,1286.229736328125,1280.8056640625,1284.112548828125,1284.112548828125,330631680,182228086.37695044,1,0,199086592.0,1,0,0,-0.066233064770221,100.0,0,0,0,1284.1948974609375,1,1259.204723787742,1286.229736328125,1259.204723787742,1283.9049377441406,1283.5177001953125,1283.7159830729167,1267.3435508895386,1274.8076467405774,1259.8794550384998,1267.3435508895386,0,1247.4427188370323,1001.4335901409669,1283.9049377441406,0.19999999999999998,0,999.2010999247144,424568289328.125,4.0,0,1,0,0,0,0,1,0,1270.06600578079,0.0,0.0,1,0,1,1262.2690278048876,1222.4144014400254,1302.12365416975,1182.559775075163,1341.9782805346122,1142.705148710301,1381.8329068994742,1,1283.8151245117188
2022-12-08 20:00:00+00:00,1284.102294921875,1284.5675048828125,1277.5682373046875,1278.271484375,1278.271484375,146792960,64932989.663427114,1,0,52293632.0,1,0,0,-0.8330600997593219,0.0,0,0,0,1283.912548828125,1,1271.5548307659415,1284.5675048828125,1271.5548307659415,1281.1273803710938,1281.06787109375,1280.1357421875,1273.7329214796239,1284.5444626779797,1262.921380281268,1273.7329214796239,0,1250.2387768718627,1000.9787184509071,1281.1273803710938,0.19999999999999998,0,999.2010999247144,187641254875.0,4.0,0,1,0,0,0,0,1,0,1276.3258759194948,0.0,0.0,1,1,0,1262.1368241793982,1222.282197814536,1301.9914505442605,1182.427571449674,1341.8460769091225,1142.5729450848116,1381.7007032739848,1,1279.669677734375
2022-12-08 21:00:00+00:00,1278.22021484375,1279.1292724609375,1277.4814453125,1278.1495361328125,1278.1495361328125,59763712,53630170.43711405,1,0,-7470080.0,0,1,0,-0.04289206607896881,100.0,0,0,0,1278.1495361328125,1,1276.3411055685176,1279.1292724609375,1276.3411055685176,1278.2451171875,1278.3053588867188,1278.25341796875,1279.23265379256,1290.7790995643898,1267.6862080207304,1279.23265379256,0,1252.7939294726536,1000.9691783615225,1278.2451171875,0.19999999999999998,0,999.2010999247144,76386960770.375,4.0,0,1,0,0,0,0,1,0,1279.3619305921948,0.0,0.0,1,1,1,1262.0046205539086,1222.1499941890463,1301.8592469187709,1182.2953678241843,1341.713873283633,1142.440741459322,1381.5684996484952,1,1278.2274475097656
2022-12-08 22:00:00+00:00,1278.1168212890625,1283.3575439453125,1278.1168212890625,1282.9158935546875,1282.9158935546875,0,53630170.43711405,1,0,-7470080.0,0,1,0,0.9157271964967856,0.0,0,0,0,1282.9158935546875,0,1277.2931113780087,1283.3575439453125,1277.2931113780087,1280.6267700195312,1280.7371826171875,1281.4634195963542,1284.9897058457375,1296.0372496578773,1273.9421620335977,1284.9897058457375,1,1255.533037152875,1001.3420891428616,1280.6267700195312,0.19999999999999998,0,999.2010999247144,0.0,2.0,0,1,0,0,0,0,1,0,1281.5103247926386,0.0,0.0,1,1,1,1261.8724169284192,1222.017790563557,1301.7270432932814,1182.1631641986946,1341.5816696581437,1142.3085378338326,1381.4362960230058,1,1281.8265380859375
2022-12-08 23:00:00+00:00,1282.82568359375,1284.2275390625,1281.0999755859375,1281.0999755859375,1281.0999755859375,0,53630170.43711405,1,0,-7470080.0,0,1,0,-0.5517739354435814,0.0,0,0,0,1282.7158935546875,1,1278.95994069877,1284.2275390625,1278.95994069877,1282.3132934570312,1282.6637573242188,1282.1424967447917,1289.4824727484543,1299.9686882831227,1278.9962572137858,1289.4824727484543,0,1257.8916638694661,1001.3420891428616,1282.3132934570312,0.19999999999999998,0,999.2010999247144,0.0,3.0,0,1,0,0,0,0,1,0,1282.2899336446226,50.0,50.0,1,1,0,1261.7402133029298,1221.8855869380675,1301.594839667792,1182.0309605732054,1341.449466032654,1142.1763342083432,1381.3040923975163,1,1281.8818664550781
2022-12-09 00:00:00+00:00,1281.0772705078125,1281.1866455078125,1276.156005859375,1276.6187744140625,1276.6187744140625,22117888,35581531.589427754,1,0,-29587968.0,0,1,0,-0.8862682293562398,0.0,0,0,0,1280.8999755859375,1,1280.6366170779006,1281.1866455078125,1276.156005859375,1278.7596740722656,1278.6713256835938,1277.9871419270833,1292.233270555822,1302.2029603382284,1282.2635807734155,1292.233270555822,0,1259.6568837993127,1001.3420891428616,1278.7596740722656,0.19999999999999998,0,998.8513066800596,28236111071.1875,3.0,0,1,0,0,0,0,1,0,1281.1746324994729,75.0,74.42009431,1,1,1,1261.6080096774401,1221.7533833125779,1301.4626360423024,1181.8987569477158,1341.3172624071644,1142.0441305828535,1381.1718887720267,-1,1277.6450500488281
2022-12-09 01:00:00+00:00,1276.5928955078125,1283.9764404296875,1276.5928955078125,1281.30224609375,1281.30224609375,190556160,88105294.1050512,1,0,160968192.0,1,0,0,0.6378170155077207,0.0,0,0,0,1281.30224609375,0,1279.6981455750831,1283.9764404296875,1276.5928955078125,1279.6161193847656,1280.28466796875,1280.6238606770833,1295.4380222892744,1305.2605407438073,1285.6155038347415,1295.4380222892744,1,1261.6788205538983,1001.3420891428616,1279.6161193847656,0.19999999999999998,0,999.2181720100667,244160035815.0,1.0,0,1,0,0,0,0,1,0,1280.7482863729076,87.5,87.21004716,1,1,0,1261.4758060519507,1221.6211796870884,1301.330432416813,1181.7665533222262,1341.1850587816753,1141.9119269573641,1381.0396851465373,1,1280.79345703125
2022-12-09 02:00:00+00:00,1281.2862548828125,1282.7320556640625,1280.513671875,1280.821533203125,1280.821533203125,0,88105294.1050512,1,0,160968192.0,1,0,0,-0.20948660100148572,100.0,-1,0,0,1281.10224609375,1,1279.6571324799243,1282.7320556640625,1279.6571324799243,1281.33837890625,1281.6228637695312,1281.3557535807292,1297.8735063477448,1308.419355336175,1287.3276573593146,1297.8735063477448,0,1263.481191797911,1001.3045716178522,1281.33837890625,0.19999999999999998,0,999.2181720100667,0.0,4.0,0,1,0,0,0,0,1,0,1280.591501209407,93.75,93.25381224,1,1,1,1261.3436024264613,1221.488976061599,1301.1982287913236,1181.634349696737,1341.0528551561856,1141.7797233318747,1380.9074815210479,1,1281.2221984863281
2022-12-09 03:00:00+00:00,1280.8382568359375,1282.93603515625,1280.8382568359375,1282.6878662109375,1282.6878662109375,34417152,114379289.86228135,1,0,195385344.0,1,0,0,0.8816991562409078,0.0,0,0,0,1282.6878662109375,0,1280.4977556930871,1282.93603515625,1280.4977556930871,1281.8251037597656,1281.8871459960938,1282.154052734375,1300.1219611694316,1311.0798557967355,1289.1640665421278,1300.1219611694316,1,1265.2893788456583,1001.3045716178522,1281.8251037597656,0.19999999999999998,0,999.3638857538969,44146463259.9375,1.0,0,1,0,0,0,0,1,0,1281.0578134894618,96.875,95.78702818,1,1,0,1261.2113988009717,1221.3567724361094,1301.066025165834,1181.5021460712474,1340.920651530696,1141.647519706385,1380.7752778955582,1,1282.2875061035156
2022-12-09 04:00:00+00:00,1282.8436279296875,1284.114990234375,1281.941650390625,1281.986572265625,1281.986572265625,0,114379289.86228135,1,0,195385344.0,1,0,0,-0.3943495843630645,0.0,0,0,0,1282.4878662109375,1,1281.1614297264264,1284.114990234375,1281.1614297264264,1282.7217102050781,1283.0283203125,1282.6810709635417,1301.6153172018192,1313.3262047859978,1289.9044296176405,1301.6153172018192,0,1266.8737941277202,1001.2498978375985,1282.7217102050781,0.19999999999999998,0,999.3638857538969,0.0,4.0,0,1,0,0,0,0,1,0,1281.484736972679,97.22252119,93.45944399,1,1,0,1261.0791951754823,1221.22456881062,1300.9338215403445,1181.3699424457577,1340.7884479052068,1141.5153160808957,1380.6430742700688,1,1282.5074462890625
2022-12-09 05:00:00+00:00,1282.4393310546875,1283.375244140625,1281.4559326171875,1281.5301513671875,1281.5301513671875,0,114379289.86228135,1,0,195385344.0,1,0,0,-0.47370094765629966,0.0,0,0,0,1281.786572265625,1,1281.9415699657523,1283.375244140625,1281.4559326171875,1282.2001647949219,1282.4155883789062,1282.1204427083333,1302.477178463967,1314.8798058432976,1290.0745510846364,1302.477178463967,0,1268.2735237012414,1001.2498978375985,1282.2001647949219,0.19999999999999998,0,999.3638857538969,0.0,3.0,0,1,0,0,0,0,1,0,1281.6718039739876,91.68319101,82.51464425,1,1,0,1260.9469915499926,1221.0923651851303,1300.801617914855,1181.237738820268,1340.6562442797172,1141.383112455406,1380.5108706445792,1,1281.9728698730469
2022-12-09 06:00:00+00:00,1281.537109375,1281.537109375,1278.771728515625,1279.6605224609375,1279.6605224609375,23291904,106059430.80127667,1,0,172093440.0,1,0,0,-0.6785998057738147,0.0,0,0,0,1281.3301513671875,1,1282.070867380337,1282.070867380337,1278.771728515625,1280.3766174316406,1280.1544189453125,1279.9897867838542,1302.4548783800753,1315.757938633133,1289.1518181270176,1302.4548783800753,0,1269.3722306969912,1001.2498978375985,1280.3766174316406,0.02,1,999.2179953974152,29805730041.75,3.0,0,1,0,0,0,0,1,0,1281.2394875151404,71.62675129,49.39766888,1,1,1,1260.8147879245032,1220.960161559641,1300.6694142893655,1181.105535194779,1340.5240406542275,1141.2509088299166,1380.3786670190898,-1,1279.907470703125
2022-12-09 07:00:00+00:00,1279.7408447265625,1283.0196533203125,1279.7408447265625,1282.52197265625,1282.52197265625,0,106059430.80127667,1,0,172093440.0,0,1,0,0.8482129560685033,0.0,0,0,0,1282.52197265625,0,1281.2237424059888,1283.0196533203125,1279.7408447265625,1281.2558288574219,1281.3802490234375,1281.7608235677083,1302.6880798000834,1316.9412220959478,1288.434937504219,1302.6880798000834,1,1270.6340987529225,1001.473507939269,1281.2558288574219,0.02,0,999.2179953974152,0.0,2.0,0,1,0,0,0,0,1,0,1281.3864199622321,48.70595354,24.69883444,1,1,0,1260.6825842990138,1220.8279579341515,1300.537210663876,1180.9733315692893,1340.3918370287383,1141.1187052044272,1380.2464633936004,1,1281.9511108398438
